Mon, Oct 09, 2017	11:16 AM
 Notes: GUA_ 4e-09_30s_100917
 waiting time: 50.000
 time(s)	 temp (K)	 MS1=1.994	 MS2=17.798	 MS3=26.922	 MS4=27.907	 MS5=28.936	 MS6=30.937	 MS7=78.871	 MS8=125.586
214.995	720.700	2040.772	812.533	523.797	6941.223	865.211	208.927	122.497	231.865
215.956	723.300	2036.403	810.100	519.862	6944.139	870.369	212.327	122.892	228.757
216.914	726.300	2010.676	802.764	522.205	6950.520	863.899	209.818	122.344	231.483
217.874	729.300	2005.721	809.591	519.021	6896.276	863.746	209.576	122.077	228.388
218.834	732.200	1977.497	812.736	521.034	6874.624	854.423	209.118	121.568	226.962
219.793	734.800	1975.956	813.475	521.008	6889.360	865.809	208.659	121.478	228.987
220.790	737.800	1941.441	809.119	520.855	6874.038	864.192	209.564	121.478	231.216
221.751	740.800	1950.980	810.788	524.625	6884.915	859.237	208.443	122.408	228.223
222.713	743.700	1940.829	802.827	522.626	6921.634	859.772	210.162	122.918	228.388
223.717	746.700	1930.525	808.839	524.816	6905.688	859.683	210.608	121.988	229.241
224.679	749.700	1918.477	809.909	524.001	6901.829	857.441	209.513	120.918	229.547
225.641	752.300	1915.802	809.056	526.077	6930.002	859.008	209.908	121.249	230.477
226.604	755.300	1914.248	812.927	523.899	6872.395	857.989	210.379	121.822	230.681
227.600	758.200	1907.714	814.825	528.599	6934.065	857.365	208.672	121.644	229.012
228.560	761.200	1900.060	812.074	530.892	6952.889	858.855	207.742	120.905	228.668
229.521	764.200	1910.160	811.030	525.058	6898.441	867.134	207.742	121.491	229.789
230.480	766.800	1883.324	810.253	524.167	6946.890	863.185	208.698	121.478	229.509
231.441	769.800	1895.042	814.239	525.058	6930.575	859.938	206.481	122.344	230.273
232.398	772.700	1904.046	819.512	524.676	6919.711	860.460	205.284	121.376	230.490
233.359	775.700	1887.018	811.297	526.039	6921.711	858.588	207.144	120.625	230.528
234.316	778.300	1894.685	816.468	525.924	6940.115	863.529	207.118	120.752	230.821
235.276	781.300	1886.992	820.633	527.364	6977.152	857.047	209.080	121.249	229.929
236.236	784.300	1885.795	815.105	527.453	6962.416	861.250	211.092	121.122	231.419
237.216	787.200	1884.674	823.473	521.034	6990.666	865.121	207.615	120.943	232.846
238.174	789.900	1884.509	827.727	530.611	6994.588	859.390	209.602	121.351	233.457
239.181	793.200	1882.751	822.798	532.700	6999.403	864.523	206.736	121.275	234.896
240.139	795.800	1879.873	826.161	528.688	6999.810	869.146	210.060	121.020	230.859
241.100	798.800	1893.921	828.275	528.459	7048.973	865.631	207.882	122.013	233.037
242.058	801.700	1881.821	825.537	528.433	7089.959	869.859	209.424	121.988	232.413
243.015	804.400	1889.539	824.034	531.006	7060.551	867.236	206.290	121.351	233.419
243.972	807.300	1889.412	826.899	532.700	7112.273	865.045	206.316	121.389	233.890
244.934	810.300	1901.996	822.926	527.656	7109.153	872.139	205.997	120.396	233.878
245.897	813.300	1891.921	833.293	532.178	7128.130	872.368	207.106	120.638	235.419
246.855	815.900	1898.633	828.504	532.216	7122.730	866.943	205.768	120.714	232.986
247.817	818.900	1904.454	839.470	530.560	7119.431	888.786	210.341	121.364	230.553
248.773	821.800	1907.956	838.056	530.802	7190.208	881.666	208.965	120.842	230.923
249.740	824.400	1901.881	835.687	536.254	7217.591	883.500	206.902	120.854	230.515
250.697	827.400	1896.723	836.847	521.186	7213.031	874.585	207.500	120.829	233.572
251.655	830.400	1914.019	834.312	533.630	7251.241	882.621	209.640	121.224	232.120
